 1.042087221323941e-10  1.018352069337425e-13  0.000000000000000e+00  1.019228035303854e-10  0.000000000000000e+00  0.000000000000000e+00
 5.976460693828583e-10 -1.588063014423824e-12  0.000000000000000e+00 -2.276732580241969e-09  0.000000000000000e+00  0.000000000000000e+00
 9.921570954362896e-11  8.322231792590173e-13  0.000000000000000e+00 -4.325197977550488e-10  0.000000000000000e+00  0.000000000000000e+00
 2.568612766829256e-30 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
-3.716090183882954e-12 -3.138286588675395e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.947642989749923e-11
-2.790107248613305e-10 -7.837637738252953e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.845552791290288e-09
-1.104812187159323e-10  1.971620929416335e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.419931283663800e-09
-4.634682928232161e-12 -1.903423487055661e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.660660580744434e-11
 1.077189906994281e-10 -1.425248807862545e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -4.021922378472098e-11
 4.942441183062105e-10 -9.459100169806334e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.549417204595784e-09
 9.908765569561990e-11 -8.211209490127658e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.607931731153258e-10
-1.590278411528257e-13 -9.534040223968532e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.716779579081674e-11
-4.575959765991632e-16  1.379487768183836e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.021922378472098e-11
 0.000000000000000e+00  9.459100169806334e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.549417204595784e-09
 0.000000000000000e+00  8.211209490127658e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.607931731153258e-10
-1.826274287428405e-19  9.534021963274086e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.716779579081674e-11
 1.112171622675449e-10 -5.700995231450179e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.609817140701963e-11
 3.737324993944668e-10 -1.645350522494482e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.627741941234717e-09
 9.871873080493398e-11  3.617994792648460e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.613909089177469e-12
-1.552881531384842e-13  5.884182030513330e-15  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.003214872286051e-11
 1.296278723908426e-16  5.713959155411201e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.609817140701963e-11
 0.000000000000000e+00  1.645350522494482e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.627741941234717e-09
 0.000000000000000e+00 -3.617994792648460e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.613909089177469e-12
-1.834076219726011e-20 -5.884200369107510e-15  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.003214872286051e-11
 1.150354898341648e-10 -1.167121954637196e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -6.083210324359101e-12
 2.814058667251451e-10 -5.475619957451272e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.067125499076838e-09
 9.563763012630236e-11 -1.188382725558768e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.668576470910011e-11
-2.636308310304238e-13  2.949029909160572e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.537448112211905e-12
-2.423861809245737e-15  9.247414439013044e-15  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.083210324359101e-12
 0.000000000000000e+00  5.475619957451272e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.067125499076838e-09
 0.000000000000000e+00  1.188382725558768e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.668576470910011e-11
-1.835708114192537e-20 -2.949031745005224e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.537448112211905e-12
 1.191952129340514e-10  6.876443858772063e-15  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.440110613566304e-12
 2.121711904562493e-10  3.507860668605645e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -8.500062875782533e-10
 9.222436811974727e-11  7.629452625224076e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.108624386210067e-11
