 1.717998055436088e-04  6.661338147750939e-16  0.000000000000000e+00 -3.370662082780029e-10  0.000000000000000e+00  0.000000000000000e+00
 2.429792226543066e-02  3.143263427318743e-12  0.000000000000000e+00 -5.334995556438571e-09  0.000000000000000e+00  0.000000000000000e+00
 2.417695108523761e-03 -3.833822148635591e-12  0.000000000000000e+00 -9.136789103081355e-10  0.000000000000000e+00  0.000000000000000e+00
-5.733243843920009e-27 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.738833538900020e-12  1.462542652090615e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.834471337145096e-09
-3.268261009048423e-10  7.814547620110801e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.428102980982615e-06
-3.003598871356705e-10  2.024925366272967e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -7.089822062766871e-10
-2.196127562658362e-09 -2.700591444097645e-16  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -4.399000504140549e-09
 1.777840767931324e-04  3.162053952010524e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -4.726663574428080e-09
 2.349624334257288e-02  1.754152378907747e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.331724024611347e-06
 2.337740038052990e-03 -6.807887587001460e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.585665098171376e-11
-1.731916042757057e-08  5.279110482092619e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.856240300357470e-09
 4.559146029453620e-14 -6.134307471705736e-15  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.726663574428080e-09
 0.000000000000000e+00 -1.754152378907747e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.331724024611347e-06
 0.000000000000000e+00  6.807887587001460e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -3.585665098171376e-11
-1.096586058872158e-17 -5.278593686115676e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.856240300357470e-09
 1.843289685985205e-04 -4.254929741875912e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -4.433787455238036e-09
 2.271104814462497e-02  1.295852314342483e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.272218411507708e-06
 2.259052412785818e-03  3.743672039036028e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.207656610968115e-11
-7.421388513291150e-08  1.042083086488788e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.726082759673680e-10
-4.630486532403166e-14 -2.427203403543299e-15  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.433787455238036e-09
 0.000000000000000e+00 -1.295852314342483e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.272218411507708e-06
 0.000000000000000e+00 -3.743672039036028e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -6.207656610968115e-11
-3.900586722106053e-19 -1.042094064035784e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -7.726082759673680e-10
 1.915109062264812e-04  3.036321194471725e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -4.412129321618163e-09
 2.194226948704826e-02  5.813127756937320e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.257025150636082e-06
 2.181625256591940e-03 -3.001154880166723e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.198774413069259e-10
-1.798887685915719e-07 -7.813194535799539e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.910272162148786e-10
-1.421752797957365e-13 -4.886011300414550e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.412129321618163e-09
 0.000000000000000e+00 -5.813127756937320e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.257025150636082e-06
 0.000000000000000e+00  3.001154880166723e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.198774413069259e-10
-2.515370215990052e-18  7.812443725795093e-14  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.910272162148786e-10
 1.994191099553392e-04 -1.384239944890453e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -4.492230837316313e-09
 2.118978427744019e-02 -2.740474513984736e-12  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.240043683292669e-06
