 0.000000000000000e+00  0.000000000000000e+00  7.538895999819950e-02 -1.752209488614653e-12  1.679445138513813e-08  0.000000000000000e+00  3.956913842004738e+00  1.221227563519278e-10 -1.516160672565547e-07  0.000000000000000e+00  3.902896750412458e+00  4.715339230187965e-11 -4.593835214450337e-07  0.000000000000000e+00  6.830274843168536e-02 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.038390714095041e-09 -1.217061576721903e-12  0.000000000000000e+00  7.625610080885803e-09 -1.112018877759462e-08 -4.738868172383167e-12  0.000000000000000e+00 -3.380908230710133e-06  5.183113318086360e-08 -1.940138705866066e-11  0.000000000000000e+00 -1.311630093425720e-08  2.829744816843191e-09 -1.496903198858688e-12  0.000000000000000e+00 -4.155835120478457e-09
 1.666666666666667e-02  0.000000000000000e+00  7.666692675374513e-02 -8.829464936965792e-13  0.000000000000000e+00 -4.769888373168385e-10  3.891245112290413e+00 -7.882672292680581e-11  0.000000000000000e+00  2.117476983087840e-06  3.838125539748850e+00  1.746158773130446e-11  0.000000000000000e+00  7.185005035381664e-09  6.945406651936031e-02  3.658184866139891e-13  0.000000000000000e+00 -3.778703461243538e-09  3.384788549974389e-15  8.795617051466048e-13  0.000000000000000e+00  4.769888373168385e-10  0.000000000000000e+00  7.882672292680581e-11  0.000000000000000e+00 -2.117476983087840e-06  0.000000000000000e+00 -1.746158773130446e-11  0.000000000000000e+00 -7.185005035381664e-09  2.924410098319335e-18 -3.658214110240874e-13  0.000000000000000e+00  3.778703461243538e-09
 3.333333333333333e-02  0.000000000000000e+00  7.798935451817705e-02 -1.496996970828945e-13  0.000000000000000e+00  5.535217006968907e-10  3.826136085545130e+00  3.653166658068585e-11  0.000000000000000e+00  9.524586412901215e-07  3.773908463447794e+00  2.203481841434041e-11  0.000000000000000e+00 -2.275172938936976e-09  7.063171315363012e-02 -9.218736884974987e-13  0.000000000000000e+00 -1.778018024478634e-09  2.816077500177169e-15  1.468836195827174e-13  0.000000000000000e+00 -5.535217006968907e-10  0.000000000000000e+00 -3.653166658068585e-11  0.000000000000000e+00 -9.524586412901215e-07  0.000000000000000e+00 -2.203481841434041e-11  0.000000000000000e+00  2.275172938936976e-09 -2.776002626091476e-19  9.218739660977613e-13  0.000000000000000e+00  1.778018024478634e-09
 5.000000000000000e-02  0.000000000000000e+00  7.935859910021154e-02 -5.200145869466155e-13  0.000000000000000e+00  3.461810144100852e-10  3.761586783443747e+00  4.396794039962515e-11  0.000000000000000e+00  4.003556623999316e-07  3.710245527630081e+00  2.036593116372387e-11  0.000000000000000e+00 -4.074679704757500e-09  7.183637123301009e-02 -3.319566843629218e-13  0.000000000000000e+00 -8.311286381346150e-10 -6.971813839402267e-16  5.207117683305557e-13  0.000000000000000e+00 -3.461810144100852e-10 -1.035507942413749e-15 -4.396690489168274e-11  0.000000000000000e+00 -4.003556623999316e-07 -4.507274070576946e-18 -2.036592665644980e-11  0.000000000000000e+00  4.074679704757500e-09 -4.893145554526808e-20  3.319567332943774e-13  0.000000000000000e+00  8.311286381346150e-10
 6.666666666666667e-02  0.000000000000000e+00  8.077718161531725e-02  7.227274334553613e-13  0.000000000000000e+00  2.126170350891243e-10  3.697597216929169e+00  1.984501452056975e-11  0.000000000000000e+00  1.596503964584883e-07  3.647136740986777e+00  2.314592961738526e-12  0.000000000000000e+00 -1.739643540332736e-09  7.306873152321437e-02  5.265787805797117e-13  0.000000000000000e+00 -3.701143558298980e-10 -2.847682417021595e-16 -7.224426652136591e-13  0.000000000000000e+00 -2.126170350891243e-10  1.609498125054731e-16 -1.984517547038225e-11  0.000000000000000e+00 -1.596503964584883e-07  8.802048750511469e-18 -2.314601763787277e-12  0.000000000000000e+00  1.739643540332736e-09 -5.007999582579795e-20 -5.265787304997159e-13  0.000000000000000e+00  3.701143558298980e-10
 8.333333333333333e-02  0.000000000000000e+00  8.224780290383424e-02 -6.107336858462986e-13  0.000000000000000e+00  1.278414873961964e-10  3.634167395943935e+00  1.289501838641627e-11  0.000000000000000e+00  6.014525721909081e-08  3.584582116105055e+00  1.648459146963432e-11  0.000000000000000e+00 -4.688103238947861e-10  7.432949049658794e-02  1.723191034308513e-12  0.000000000000000e+00 -1.614204880873160e-10  1.263476695771877e-16  6.106073381767214e-13  0.000000000000000e+00 -1.278414873961964e-10  3.579900048275575e-17 -1.289505418541675e-11  0.000000000000000e+00 -6.014525721909081e-08 -2.393291592467026e-18 -1.648458907634273e-11  0.000000000000000e+00  4.688103238947861e-10 -6.952618484630708e-20 -1.723190964782328e-12  0.000000000000000e+00  1.614204880873160e-10
 1.000000000000000e-01  0.000000000000000e+00  8.377335943834781e-02  1.392344572970217e-12  0.000000000000000e+00  6.447879730142603e-11  3.571297331407258e+00  9.593659200390903e-12  0.000000000000000e+00  2.160453149713248e-08  3.522581669936378e+00 -3.571187789930264e-11  0.000000000000000e+00 -8.485701030735981e-11  7.561934772367515e-02  8.597428324819134e-13  0.000000000000000e+00 -7.091154052840665e-11 -1.245191795539499e-15 -1.391099381174677e-12  0.000000000000000e+00 -6.447879730142603e-11 -4.110684774343010e-16 -9.593248131913468e-12  0.000000000000000e+00 -2.160453149713248e-08  4.093286717606406e-18  3.571187380601592e-11  0.000000000000000e+00  8.485701030735981e-11 -1.436647287882098e-20 -8.597428181154405e-13  0.000000000000000e+00  7.091154052840665e-11
 1.166666666666667e-01  0.000000000000000e+00  8.535696089896040e-02 -8.588962874256367e-13  0.000000000000000e+00  3.643263468688929e-11  3.508987036379628e+00 -1.062705479171200e-11  0.000000000000000e+00  7.579586291939222e-09  3.461135424124376e+00 -3.671685178119333e-11  0.000000000000000e+00  1.213251721310371e-11  7.693900271571212e-02 -7.215894548551205e-13  0.000000000000000e+00 -3.133655834819393e-11  2.580678997322200e-15  8.563156084283145e-13  0.000000000000000e+00 -3.643263468688929e-11 -5.719573035675718e-16  1.062762674901557e-11  0.000000000000000e+00 -7.579586291939222e-09  8.649265182650474e-19  3.671685091626681e-11  0.000000000000000e+00 -1.213251721310371e-11 -1.730714958728375e-18  7.215911855700792e-13  0.000000000000000e+00  3.133655834819393e-11
 1.333333333333333e-01  0.000000000000000e+00  8.700194963544081e-02 -1.859762344125215e-13  0.000000000000000e+00  1.945153760285478e-11  3.447236526883776e+00 -1.601074828272431e-11  0.000000000000000e+00  2.968117307489138e-09  3.400243405396807e+00  1.046807085458568e-11  0.000000000000000e+00  1.871622856697286e-10  7.828915112306663e-02  2.361999484890021e-14  0.000000000000000e+00 -1.321846798685300e-11  1.587446469305913e-15  1.843887879432156e-13  0.000000000000000e+00 -1.945153760285478e-11  5.496566201322606e-16  1.601019862610418e-11  0.000000000000000e+00 -2.968117307489138e-09 -2.125036258071589e-17 -1.046804960422310e-11  0.000000000000000e+00 -1.871622856697286e-10 -6.901111602248256e-18 -2.361309373729796e-14  0.000000000000000e+00  1.321846798685300e-11
 1.500000000000000e-01  0.000000000000000e+00  8.871192225064373e-02 -9.568179581975755e-13  0.000000000000000e+00  8.787276462030036e-13  3.386045822466450e+00 -6.869615987170619e-12  0.000000000000000e+00  1.383334335969266e-09  3.339905645989945e+00 -1.327826737451687e-12  0.000000000000000e+00  2.461573167522602e-10  7.967048017780039e-02  8.879563750952002e-13  0.000000000000000e+00 -1.365157986654708e-11 -4.083891004638988e-15  9.609018492022145e-13  0.000000000000000e+00 -8.787276462030036e-13  0.000000000000000e+00  6.869615987170619e-12  0.000000000000000e+00 -1.383334335969266e-09  0.000000000000000e+00  1.327826737451687e-12  0.000000000000000e+00 -2.461573167522602e-10 -4.893742778929071e-18 -8.879514813524213e-13  0.000000000000000e+00  1.365157986654708e-11
 1.666666666666667e-01  0.000000000000000e+00  9.049075357573429e-02 -9.965639424791561e-13  0.000000000000000e+00  4.470535053258118e-12  3.325414946608818e+00  2.094502349336835e-11  0.000000000000000e+00  7.715117433804153e-10  3.280122184123743e+00 -3.847189233852077e-11  0.000000000000000e+00  3.089155597990612e-10  8.108366324824556e-02  1.508987379494897e-12  0.000000000000000e+00 -1.123805215552665e-11  4.182412794865925e-15  9.923815296842902e-13  0.000000000000000e+00 -4.470535053258118e-12  0.000000000000000e+00 -2.094502349336835e-11  0.000000000000000e+00 -7.715117433804153e-10  0.000000000000000e+00  3.847189233852077e-11  0.000000000000000e+00 -3.089155597990612e-10 -1.352419456572764e-17 -1.508973855300331e-12  0.000000000000000e+00  1.123805215552665e-11
 1.833333333333333e-01  0.000000000000000e+00  9.234262334434203e-02 -6.369904603786836e-14  0.000000000000000e+00  1.059569099126634e-12  3.265343927053683e+00 -3.541433812870309e-11  0.000000000000000e+00  5.665996560821895e-10  3.220893064503344e+00  4.044808932235355e-11  0.000000000000000e+00  1.598139398595322e-10  8.252935334884749e-02 -8.150702335285587e-13  0.000000000000000e+00 -4.794317720602237e-12 -2.226493864493709e-16  6.392169542431773e-14  0.000000000000000e+00 -1.059569099126634e-12  0.000000000000000e+00  3.541433812870309e-11  0.000000000000000e+00 -5.665996560821895e-10  0.000000000000000e+00 -4.044808932235355e-11  0.000000000000000e+00 -1.598139398595322e-10  2.912509554244111e-18  8.150673210190044e-13  0.000000000000000e+00  4.794317720602237e-12
 2.000000000000000e-01  0.000000000000000e+00  9.427204592070723e-02 -2.509659147165166e-13  0.000000000000000e+00  3.122641034636331e-13  3.205832796115309e+00  1.287991935328137e-11  0.000000000000000e+00  4.540137155117918e-10  3.162218338874781e+00  7.553957459549565e-12  0.000000000000000e+00  1.509450342496166e-10  8.400817542373271e-02  6.999678614505456e-13  0.000000000000000e+00  2.390865283530275e-12  8.362332771768080e-18  2.509575523837449e-13  0.000000000000000e+00 -3.122641034636331e-13  0.000000000000000e+00 -1.287991935328137e-11  0.000000000000000e+00 -4.540137155117918e-10  0.000000000000000e+00 -7.553957459549565e-12  0.000000000000000e+00 -1.509450342496166e-10 -2.107398120433998e-18 -6.999657540524251e-13  0.000000000000000e+00 -2.390865283530275e-12
 2.166666666666667e-01  0.000000000000000e+00  9.628390348784495e-02 -8.778117122076878e-13  0.000000000000000e+00 -3.480590815563289e-12  3.146881590997091e+00  1.510258584858093e-11  0.000000000000000e+00  8.810108198531452e-11  3.104098066614245e+00  3.325961728251059e-11  0.000000000000000e+00  8.466560785791444e-12  8.552071718617588e-02 -3.504418977229307e-13  0.000000000000000e+00  8.494732695041307e-13  8.091875151709782e-17  8.777307934561707e-13  0.000000000000000e+00  3.480590815563289e-12  0.000000000000000e+00 -1.510258584858093e-11  0.000000000000000e+00 -8.810108198531452e-11  0.000000000000000e+00 -3.325961728251059e-11  0.000000000000000e+00 -8.466560785791444e-12  1.738872613929373e-18  3.504401588503167e-13  0.000000000000000e+00 -8.494732695041307e-13
 2.333333333333333e-01  0.000000000000000e+00  9.838348316489237e-02 -2.096378626248452e-13  0.000000000000000e+00 -3.147926364022169e-12  3.088490354136562e+00 -1.929567616798522e-11  0.000000000000000e+00  1.627680212834548e-10  3.046532315381196e+00  1.231503787835209e-11  0.000000000000000e+00 -1.123430237726097e-10  8.706751825894365e-02  8.061051826047105e-13  0.000000000000000e+00 -4.037770118259232e-12  1.229176096572814e-16  2.095149450151879e-13  0.000000000000000e+00  3.147926364022169e-12  0.000000000000000e+00  1.929567616798522e-11  0.000000000000000e+00 -1.627680212834548e-10  0.000000000000000e+00 -1.231503787835209e-11  0.000000000000000e+00  1.123430237726097e-10  1.231347677291337e-18 -8.061064139523878e-13  0.000000000000000e+00  4.037770118259232e-12
 2.500000000000000e-01  0.000000000000000e+00  1.005765185946238e-01  1.472558186499384e-12  0.000000000000000e+00 -3.069766663088558e-13  3.030659133578444e+00 -4.044142798420580e-11  0.000000000000000e+00  2.115743136243964e-10  2.989521161818733e+00 -5.853095785823825e-12  0.000000000000000e+00  1.070477040343576e-11  8.864905731160334e-02 -2.306765889414919e-13  0.000000000000000e+00  2.489342065814526e-12 -1.598351171468865e-16 -1.472398351382237e-12  0.000000000000000e+00  3.069766663088558e-13  0.000000000000000e+00  4.044142798420580e-11  0.000000000000000e+00 -2.115743136243964e-10  0.000000000000000e+00  5.853095785823825e-12  0.000000000000000e+00 -1.070477040343576e-11  1.060114673047960e-20  2.306765783403452e-13  0.000000000000000e+00 -2.489342065814526e-12
 2.666666666666667e-01  0.000000000000000e+00  1.028692366276064e-01  7.267242363440118e-13  0.000000000000000e+00  1.007860461754717e-12  2.973387983394372e+00  5.807354597209269e-12  0.000000000000000e+00  2.811448851502973e-10  2.933064692310268e+00 -1.003819249945082e-11  0.000000000000000e+00  5.050759810387717e-11  9.026573683646767e-02  1.555700013256001e-12  0.000000000000000e+00 -3.723521491139081e-12 -1.153997687339259e-17 -7.267126963671384e-13  0.000000000000000e+00 -1.007860461754717e-12  0.000000000000000e+00 -5.807354597209269e-12  0.000000000000000e+00 -2.811448851502973e-10  0.000000000000000e+00  1.003819249945082e-11  0.000000000000000e+00 -5.050759810387717e-11 -2.759646577044311e-18 -1.555697253609424e-12  0.000000000000000e+00  3.723521491139081e-12
 2.833333333333333e-01  0.000000000000000e+00  1.052684098301629e-01 -1.713490460630851e-13  0.000000000000000e+00  1.052409548396582e-11  2.916676964133806e+00 -5.638778333150185e-11  0.000000000000000e+00  1.785833703138451e-10  2.877163003817395e+00 -2.145794653074518e-11  0.000000000000000e+00  1.391824433483180e-10  9.191786513627935e-02 -1.394440118929197e-12  0.000000000000000e+00  4.523062480110696e-12  9.123264819933981e-17  1.712578134148858e-13  0.000000000000000e+00 -1.052409548396582e-11  0.000000000000000e+00  5.638778333150185e-11  0.000000000000000e+00 -1.785833703138451e-10  0.000000000000000e+00  2.145794653074518e-11  0.000000000000000e+00 -1.391824433483180e-10 -8.730659754925692e-19  1.394440991995172e-12  0.000000000000000e+00 -4.523062480110696e-12
 3.000000000000000e-01  0.000000000000000e+00  1.077814156596960e-01  1.303734897817321e-12  0.000000000000000e+00  9.906797604486428e-13  2.860526143319710e+00  2.984235081271436e-11  0.000000000000000e+00  2.009121757851062e-10  2.821816204774043e+00 -9.674927525793464e-12  0.000000000000000e+00 -1.263034121734563e-11  9.360563501639896e-02  2.882416527683063e-13  0.000000000000000e+00  4.342734505335955e-12  2.710971299334751e-17 -1.303762007530315e-12  0.000000000000000e+00 -9.906797604486428e-13  0.000000000000000e+00 -2.984235081271436e-11  0.000000000000000e+00 -2.009121757851062e-10  0.000000000000000e+00  9.674927525793464e-12  0.000000000000000e+00  1.263034121734563e-11 -1.623656280768087e-18 -2.882400291120255e-13  0.000000000000000e+00 -4.342734505335955e-12
 3.166666666666667e-01  0.000000000000000e+00  1.104163032935461e-01  3.308048279748732e-13  0.000000000000000e+00  3.317443542094622e-12  2.804935595962834e+00 -1.708855279503041e-12  0.000000000000000e+00  4.280864551731156e-11  2.767024416063943e+00  2.202815707619266e-11  0.000000000000000e+00  8.246825444757633e-11  9.532909857799252e-02 -3.499422973618493e-13  0.000000000000000e+00  2.765981887975499e-13  1.953804312619396e-16 -3.310002084061351e-13  0.000000000000000e+00 -3.317443542094622e-12  0.000000000000000e+00  1.708855279503041e-12  0.000000000000000e+00 -4.280864551731156e-11  0.000000000000000e+00 -2.202815707619266e-11  0.000000000000000e+00 -8.246825444757633e-11  2.778982751043351e-18  3.499395183790983e-13  0.000000000000000e+00 -2.765981887975499e-13
